2025-08-21 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-08-21 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-08-21 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-08-21 [main] INFO  c.r.customer.CustomerApplication - Started CustomerApplication in 4.424 seconds (JVM running for 5.764)
2025-08-21 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-21 [http-nio-8080-exec-1] INFO  c.r.c.serviceImpl.RewardServiceImpl - testeds log
2025-08-21 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-08-21 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-21 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-21T13:10:11.633+0530 [main] INFO  c.r.customer.CustomerApplication - Starting CustomerApplication using Java 1.8.0_451 on DESKTOP-AEIB7Q0 with PID 23160 (C:\Users\Lenovo\workspace\infosys_code_assignment\customer\target\classes started by Lenovo in C:\Users\Lenovo\workspace\infosys_code_assignment\customer)
2025-08-21T13:10:11.638+0530 [main] INFO  c.r.customer.CustomerApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-21T13:10:12.722+0530 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-08-21T13:10:12.814+0530 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 77 ms. Found 1 JPA repository interfaces.
2025-08-21T13:10:13.603+0530 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-21T13:10:13.617+0530 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-08-21T13:10:13.618+0530 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-08-21T13:10:13.951+0530 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-08-21T13:10:13.952+0530 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2243 ms
2025-08-21T13:10:13.996+0530 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-21T13:10:14.208+0530 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-21T13:10:14.228+0530 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:rewards'
2025-08-21T13:10:14.559+0530 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-08-21T13:10:14.683+0530 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-08-21T13:10:15.001+0530 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-08-21T13:10:15.222+0530 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2025-08-21T13:10:16.137+0530 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-08-21T13:10:16.147+0530 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-08-21T13:10:16.437+0530 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-08-21T13:10:16.714+0530 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-08-21T13:10:16.722+0530 [main] INFO  c.r.customer.CustomerApplication - Started CustomerApplication in 6.003 seconds (JVM running for 7.054)
2025-08-21T14:42:31.893+0530 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=53m16s833ms87µs).
2025-08-21T14:43:57.247+0530 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-08-21T14:43:57.298+0530 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-21T14:43:57.306+0530 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-21T14:44:06.852+0530 [main] INFO  c.r.customer.CustomerApplication - Starting CustomerApplication using Java 1.8.0_451 on DESKTOP-AEIB7Q0 with PID 23020 (C:\Users\Lenovo\workspace\infosys_code_assignment\customer\target\classes started by Lenovo in C:\Users\Lenovo\workspace\infosys_code_assignment\customer)
2025-08-21T14:44:06.854+0530 [main] INFO  c.r.customer.CustomerApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-21T14:44:07.368+0530 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-08-21T14:44:07.421+0530 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 44 ms. Found 1 JPA repository interfaces.
2025-08-21T14:44:07.837+0530 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-21T14:44:07.846+0530 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-08-21T14:44:07.846+0530 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-08-21T14:44:08.037+0530 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-08-21T14:44:08.037+0530 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1148 ms
2025-08-21T14:44:08.064+0530 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-21T14:44:08.177+0530 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-21T14:44:08.186+0530 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:rewards'
2025-08-21T14:44:08.351+0530 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-08-21T14:44:08.410+0530 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-08-21T14:44:08.575+0530 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-08-21T14:44:08.690+0530 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2025-08-21T14:44:09.265+0530 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-08-21T14:44:09.275+0530 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-08-21T14:44:09.582+0530 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-08-21T14:44:09.866+0530 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-08-21T14:44:09.874+0530 [main] INFO  c.r.customer.CustomerApplication - Started CustomerApplication in 3.539 seconds (JVM running for 4.642)
2025-08-21T14:44:26.156+0530 [http-nio-8080-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-21T14:44:26.278+0530 [http-nio-8080-exec-2] INFO  c.r.c.controller.RewardController - Received request to save the details for the user: Deepa
2025-08-21T14:44:26.279+0530 [http-nio-8080-exec-2] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to save customer details for the User: Deepa
2025-08-21T14:44:26.347+0530 [http-nio-8080-exec-2] INFO  c.r.c.serviceImpl.RewardServiceImpl - Customer details are successfully saved for the user: Deepa
2025-08-21T14:44:26.347+0530 [http-nio-8080-exec-2] INFO  c.r.c.controller.RewardController - Successfully saved the details in our database for the user: Deepa
2025-08-21T14:44:34.524+0530 [http-nio-8080-exec-3] INFO  c.r.c.controller.RewardController - Received request to get the details for the user of phone number: 9923227
2025-08-21T14:44:34.526+0530 [http-nio-8080-exec-3] INFO  c.r.c.controller.RewardController - Successfully processed rewards for phone number: 9923227
2025-08-21T14:44:34.527+0530 [RewardExecutor-1] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to fetch customer details for User with phone number: 9923227
2025-08-21T14:44:34.777+0530 [RewardExecutor-1] INFO  c.r.c.serviceImpl.RewardServiceImpl - Successfully fetched the details of the User
2025-08-21T14:46:38.129+0530 [http-nio-8080-exec-6] INFO  c.r.c.controller.RewardController - Received request to save the details for the user: Deepa
2025-08-21T14:46:38.129+0530 [http-nio-8080-exec-6] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to save customer details for the User: Deepa
2025-08-21T14:46:38.137+0530 [http-nio-8080-exec-6] INFO  c.r.c.serviceImpl.RewardServiceImpl - Customer details are successfully saved for the user: Deepa
2025-08-21T14:46:38.137+0530 [http-nio-8080-exec-6] INFO  c.r.c.controller.RewardController - Successfully saved the details in our database for the user: Deepa
2025-08-21T14:47:11.578+0530 [http-nio-8080-exec-6] INFO  c.r.c.controller.RewardController - Received request to save the details for the user: Deepa
2025-08-21T14:47:11.578+0530 [http-nio-8080-exec-6] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to save customer details for the User: Deepa
2025-08-21T14:47:11.580+0530 [http-nio-8080-exec-6] INFO  c.r.c.serviceImpl.RewardServiceImpl - Customer details are successfully saved for the user: Deepa
2025-08-21T14:47:11.580+0530 [http-nio-8080-exec-6] INFO  c.r.c.controller.RewardController - Successfully saved the details in our database for the user: Deepa
2025-08-21T14:47:22.956+0530 [http-nio-8080-exec-2] INFO  c.r.c.controller.RewardController - Received request to save the details for the user: Deepa
2025-08-21T14:47:22.956+0530 [http-nio-8080-exec-2] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to save customer details for the User: Deepa
2025-08-21T14:47:22.956+0530 [http-nio-8080-exec-2] INFO  c.r.c.serviceImpl.RewardServiceImpl - Customer details are successfully saved for the user: Deepa
2025-08-21T14:47:22.956+0530 [http-nio-8080-exec-2] INFO  c.r.c.controller.RewardController - Successfully saved the details in our database for the user: Deepa
2025-08-21T14:47:55.008+0530 [http-nio-8080-exec-3] INFO  c.r.c.controller.RewardController - Received request to get the details for the user of phone number: 9923227
2025-08-21T14:47:55.008+0530 [http-nio-8080-exec-3] INFO  c.r.c.controller.RewardController - Successfully processed rewards for phone number: 9923227
2025-08-21T14:47:55.008+0530 [RewardExecutor-2] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to fetch customer details for User with phone number: 9923227
2025-08-21T14:47:55.008+0530 [RewardExecutor-2] INFO  c.r.c.serviceImpl.RewardServiceImpl - Successfully fetched the details of the User
2025-08-21T15:06:34.062+0530 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-08-21T15:06:34.069+0530 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-21T15:06:34.072+0530 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-21T15:06:40.954+0530 [main] INFO  c.r.customer.CustomerApplication - Starting CustomerApplication using Java 1.8.0_451 on DESKTOP-AEIB7Q0 with PID 21784 (C:\Users\Lenovo\workspace\infosys_code_assignment\customer\target\classes started by Lenovo in C:\Users\Lenovo\workspace\infosys_code_assignment\customer)
2025-08-21T15:06:40.956+0530 [main] INFO  c.r.customer.CustomerApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-21T15:06:41.487+0530 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-08-21T15:06:41.542+0530 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 47 ms. Found 1 JPA repository interfaces.
2025-08-21T15:06:41.952+0530 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-21T15:06:41.960+0530 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-08-21T15:06:41.960+0530 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-08-21T15:06:42.135+0530 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-08-21T15:06:42.135+0530 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1133 ms
2025-08-21T15:06:42.160+0530 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-21T15:06:42.287+0530 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-21T15:06:42.297+0530 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:rewards'
2025-08-21T15:06:42.458+0530 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-08-21T15:06:42.522+0530 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
2025-08-21T15:06:42.692+0530 [main] INFO  o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2025-08-21T15:06:42.814+0530 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.H2Dialect
2025-08-21T15:06:43.454+0530 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-08-21T15:06:43.465+0530 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2025-08-21T15:06:43.768+0530 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2025-08-21T15:06:44.054+0530 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2025-08-21T15:06:44.062+0530 [main] INFO  c.r.customer.CustomerApplication - Started CustomerApplication in 3.567 seconds (JVM running for 4.526)
2025-08-21T15:08:07.273+0530 [http-nio-8080-exec-3] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2025-08-21T15:08:07.361+0530 [http-nio-8080-exec-3] INFO  c.r.c.controller.RewardController - Received request to save the details for the user: Deepa
2025-08-21T15:08:07.361+0530 [http-nio-8080-exec-3] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to save customer details for the User: Deepa
2025-08-21T15:08:07.553+0530 [http-nio-8080-exec-3] INFO  c.r.c.serviceImpl.RewardServiceImpl - Customer details are successfully saved for the user: Deepa
2025-08-21T15:08:07.554+0530 [http-nio-8080-exec-3] INFO  c.r.c.controller.RewardController - Successfully saved the details in our database for the user: Deepa
2025-08-21T15:08:18.184+0530 [http-nio-8080-exec-9] INFO  c.r.c.controller.RewardController - Received request to save the details for the user: Deepa
2025-08-21T15:08:18.184+0530 [http-nio-8080-exec-9] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to save customer details for the User: Deepa
2025-08-21T15:08:18.186+0530 [http-nio-8080-exec-9] INFO  c.r.c.serviceImpl.RewardServiceImpl - Customer details are successfully saved for the user: Deepa
2025-08-21T15:08:18.187+0530 [http-nio-8080-exec-9] INFO  c.r.c.controller.RewardController - Successfully saved the details in our database for the user: Deepa
2025-08-21T15:08:22.939+0530 [http-nio-8080-exec-10] INFO  c.r.c.controller.RewardController - Received request to save the details for the user: Deepa
2025-08-21T15:08:22.939+0530 [http-nio-8080-exec-10] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to save customer details for the User: Deepa
2025-08-21T15:08:22.940+0530 [http-nio-8080-exec-10] INFO  c.r.c.serviceImpl.RewardServiceImpl - Customer details are successfully saved for the user: Deepa
2025-08-21T15:08:22.941+0530 [http-nio-8080-exec-10] INFO  c.r.c.controller.RewardController - Successfully saved the details in our database for the user: Deepa
2025-08-21T15:08:28.213+0530 [http-nio-8080-exec-7] INFO  c.r.c.controller.RewardController - Received request to save the details for the user: Deepa
2025-08-21T15:08:28.213+0530 [http-nio-8080-exec-7] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to save customer details for the User: Deepa
2025-08-21T15:08:28.214+0530 [http-nio-8080-exec-7] INFO  c.r.c.serviceImpl.RewardServiceImpl - Customer details are successfully saved for the user: Deepa
2025-08-21T15:08:28.214+0530 [http-nio-8080-exec-7] INFO  c.r.c.controller.RewardController - Successfully saved the details in our database for the user: Deepa
2025-08-21T15:08:45.411+0530 [http-nio-8080-exec-8] INFO  c.r.c.controller.RewardController - Received request to get the details for the user of phone number: 9923227
2025-08-21T15:08:45.411+0530 [http-nio-8080-exec-8] INFO  c.r.c.controller.RewardController - Successfully processed rewards for phone number: 9923227
2025-08-21T15:08:45.411+0530 [RewardExecutor-1] INFO  c.r.c.serviceImpl.RewardServiceImpl - Attempting to fetch customer details for User with phone number: 9923227
2025-08-21T15:08:45.540+0530 [RewardExecutor-1] INFO  c.r.c.serviceImpl.RewardServiceImpl - Successfully fetched the details of the User
2025-08-21T15:29:16.235+0530 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2025-08-21T15:29:16.246+0530 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2025-08-21T15:29:16.249+0530 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2025-08-21T15:29:23.220+0530 [main] INFO  c.r.customer.CustomerApplication - Starting CustomerApplication using Java 1.8.0_451 on DESKTOP-AEIB7Q0 with PID 17524 (C:\Users\Lenovo\workspace\infosys_code_assignment\customer\target\classes started by Lenovo in C:\Users\Lenovo\workspace\infosys_code_assignment\customer)
2025-08-21T15:29:23.222+0530 [main] INFO  c.r.customer.CustomerApplication - No active profile set, falling back to 1 default profile: "default"
2025-08-21T15:29:23.744+0530 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2025-08-21T15:29:23.796+0530 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 45 ms. Found 1 JPA repository interfaces.
2025-08-21T15:29:24.223+0530 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2025-08-21T15:29:24.231+0530 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2025-08-21T15:29:24.231+0530 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.83]
2025-08-21T15:29:24.399+0530 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2025-08-21T15:29:24.399+0530 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1142 ms
2025-08-21T15:29:24.421+0530 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2025-08-21T15:29:24.538+0530 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2025-08-21T15:29:24.549+0530 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:rewards'
2025-08-21T15:29:24.707+0530 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2025-08-21T15:29:24.775+0530 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.15.Final
